class,path,width,height
59,English/Img/GoodImg/Bmp/Sample060/img060-00015.png,159,135
40,English/Img/GoodImg/Bmp/Sample041/img041-00207.png,10,21
14,English/Img/GoodImg/Bmp/Sample015/img015-00359.png,12,20
14,English/Img/GoodImg/Bmp/Sample015/img015-00430.png,27,35
21,English/Img/GoodImg/Bmp/Sample022/img022-00110.png,71,106
14,English/Img/GoodImg/Bmp/Sample015/img015-00355.png,24,19
12,English/Img/GoodImg/Bmp/Sample013/img013-00157.png,51,52
10,English/Img/GoodImg/Bmp/Sample011/img011-00012.png,50,104
14,English/Img/GoodImg/Bmp/Sample015/img015-00240.png,35,70
7,English/Img/GoodImg/Bmp/Sample008/img008-00018.png,34,58
36,English/Img/GoodImg/Bmp/Sample037/img037-00094.png,85,120
22,English/Img/GoodImg/Bmp/Sample023/img023-00113.png,35,34
5,English/Img/GoodImg/Bmp/Sample006/img006-00060.png,234,452
11,English/Img/GoodImg/Bmp/Sample012/img012-00087.png,68,86
56,English/Img/GoodImg/Bmp/Sample057/img057-00023.png,30,44
21,English/Img/GoodImg/Bmp/Sample022/img022-00123.png,30,53
23,English/Img/GoodImg/Bmp/Sample024/img024-00057.png,37,49
7,English/Img/GoodImg/Bmp/Sample008/img008-00003.png,66,129
1,English/Img/GoodImg/Bmp/Sample002/img002-00068.png,36,49
10,English/Img/GoodImg/Bmp/Sample011/img011-00210.png,25,64
52,English/Img/GoodImg/Bmp/Sample053/img053-00024.png,20,37
0,English/Img/GoodImg/Bmp/Sample001/img001-00051.png,13,23
31,English/Img/GoodImg/Bmp/Sample032/img032-00054.png,84,146
44,English/Img/GoodImg/Bmp/Sample045/img045-00068.png,5,24
39,English/Img/GoodImg/Bmp/Sample040/img040-00002.png,112,98
14,English/Img/GoodImg/Bmp/Sample015/img015-00195.png,99,190
34,English/Img/GoodImg/Bmp/Sample035/img035-00048.png,96,69
56,English/Img/GoodImg/Bmp/Sample057/img057-00001.png,77,86
27,English/Img/GoodImg/Bmp/Sample028/img028-00337.png,68,77
60,English/Img/GoodImg/Bmp/Sample061/img061-00038.png,202,143
17,English/Img/GoodImg/Bmp/Sample018/img018-00032.png,66,95
18,English/Img/GoodImg/Bmp/Sample019/img019-00118.png,34,94
61,English/Img/GoodImg/Bmp/Sample062/img062-00028.png,123,159
18,English/Img/GoodImg/Bmp/Sample019/img019-00272.png,13,34
13,English/Img/GoodImg/Bmp/Sample014/img014-00053.png,134,136
40,English/Img/GoodImg/Bmp/Sample041/img041-00095.png,23,27
11,English/Img/GoodImg/Bmp/Sample012/img012-00108.png,15,27
39,English/Img/GoodImg/Bmp/Sample040/img040-00037.png,73,127
28,English/Img/GoodImg/Bmp/Sample029/img029-00066.png,57,56
23,English/Img/GoodImg/Bmp/Sample024/img024-00241.png,58,73
29,English/Img/GoodImg/Bmp/Sample030/img030-00059.png,85,162
31,English/Img/GoodImg/Bmp/Sample032/img032-00019.png,87,81
22,English/Img/GoodImg/Bmp/Sample023/img023-00114.png,35,56
23,English/Img/GoodImg/Bmp/Sample024/img024-00347.png,28,37
48,English/Img/GoodImg/Bmp/Sample049/img049-00039.png,156,120
46,English/Img/GoodImg/Bmp/Sample047/img047-00008.png,40,72
14,English/Img/GoodImg/Bmp/Sample015/img015-00335.png,46,64
27,English/Img/GoodImg/Bmp/Sample028/img028-00189.png,93,139
55,English/Img/GoodImg/Bmp/Sample056/img056-00022.png,78,110
24,English/Img/GoodImg/Bmp/Sample025/img025-00057.png,38,63
30,English/Img/GoodImg/Bmp/Sample031/img031-00022.png,72,89
18,English/Img/GoodImg/Bmp/Sample019/img019-00153.png,28,117
23,English/Img/GoodImg/Bmp/Sample024/img024-00208.png,26,50
25,English/Img/GoodImg/Bmp/Sample026/img026-00066.png,56,120
11,English/Img/GoodImg/Bmp/Sample012/img012-00101.png,36,50
27,English/Img/GoodImg/Bmp/Sample028/img028-00176.png,26,36
30,English/Img/GoodImg/Bmp/Sample031/img031-00038.png,76,53
26,English/Img/GoodImg/Bmp/Sample027/img027-00022.png,57,149
14,English/Img/GoodImg/Bmp/Sample015/img015-00116.png,16,27
10,English/Img/GoodImg/Bmp/Sample011/img011-00063.png,25,41
18,English/Img/GoodImg/Bmp/Sample019/img019-00237.png,9,24
5,English/Img/GoodImg/Bmp/Sample006/img006-00030.png,11,28
21,English/Img/GoodImg/Bmp/Sample022/img022-00063.png,51,68
22,English/Img/GoodImg/Bmp/Sample023/img023-00037.png,47,47
13,English/Img/GoodImg/Bmp/Sample014/img014-00065.png,60,72
28,English/Img/GoodImg/Bmp/Sample029/img029-00237.png,47,95
31,English/Img/GoodImg/Bmp/Sample032/img032-00068.png,60,61
18,English/Img/GoodImg/Bmp/Sample019/img019-00073.png,29,72
23,English/Img/GoodImg/Bmp/Sample024/img024-00070.png,45,89
27,English/Img/GoodImg/Bmp/Sample028/img028-00366.png,27,40
14,English/Img/GoodImg/Bmp/Sample015/img015-00317.png,20,30
34,English/Img/GoodImg/Bmp/Sample035/img035-00050.png,18,25
49,English/Img/GoodImg/Bmp/Sample050/img050-00050.png,55,68
18,English/Img/GoodImg/Bmp/Sample019/img019-00247.png,28,61
12,English/Img/GoodImg/Bmp/Sample013/img013-00023.png,38,37
40,English/Img/GoodImg/Bmp/Sample041/img041-00185.png,118,189
25,English/Img/GoodImg/Bmp/Sample026/img026-00075.png,51,98
14,English/Img/GoodImg/Bmp/Sample015/img015-00397.png,21,30
20,English/Img/GoodImg/Bmp/Sample021/img021-00035.png,68,70
18,English/Img/GoodImg/Bmp/Sample019/img019-00165.png,32,66
40,English/Img/GoodImg/Bmp/Sample041/img041-00064.png,52,118
9,English/Img/GoodImg/Bmp/Sample010/img010-00025.png,73,120
10,English/Img/GoodImg/Bmp/Sample011/img011-00240.png,69,121
27,English/Img/GoodImg/Bmp/Sample028/img028-00051.png,30,58
21,English/Img/GoodImg/Bmp/Sample022/img022-00095.png,91,183
35,English/Img/GoodImg/Bmp/Sample036/img036-00029.png,92,141
33,English/Img/GoodImg/Bmp/Sample034/img034-00047.png,197,178
28,English/Img/GoodImg/Bmp/Sample029/img029-00125.png,27,50
28,English/Img/GoodImg/Bmp/Sample029/img029-00151.png,52,78
29,English/Img/GoodImg/Bmp/Sample030/img030-00176.png,23,51
59,English/Img/GoodImg/Bmp/Sample060/img060-00035.png,130,123
21,English/Img/GoodImg/Bmp/Sample022/img022-00108.png,48,92
0,English/Img/GoodImg/Bmp/Sample001/img001-00094.png,25,32
1,English/Img/GoodImg/Bmp/Sample002/img002-00044.png,40,74
13,English/Img/GoodImg/Bmp/Sample014/img014-00108.png,193,221
25,English/Img/GoodImg/Bmp/Sample026/img026-00020.png,81,77
22,English/Img/GoodImg/Bmp/Sample023/img023-00103.png,69,84
23,English/Img/GoodImg/Bmp/Sample024/img024-00135.png,72,90
11,English/Img/GoodImg/Bmp/Sample012/img012-00036.png,18,29
27,English/Img/GoodImg/Bmp/Sample028/img028-00091.png,61,106
27,English/Img/GoodImg/Bmp/Sample028/img028-00173.png,23,32
28,English/Img/GoodImg/Bmp/Sample029/img029-00172.png,53,107
42,English/Img/GoodImg/Bmp/Sample043/img043-00023.png,32,59
17,English/Img/GoodImg/Bmp/Sample018/img018-00031.png,64,97
39,English/Img/GoodImg/Bmp/Sample040/img040-00008.png,82,86
28,English/Img/GoodImg/Bmp/Sample029/img029-00249.png,26,50
1,English/Img/GoodImg/Bmp/Sample002/img002-00030.png,33,57
44,English/Img/GoodImg/Bmp/Sample045/img045-00040.png,55,175
44,English/Img/GoodImg/Bmp/Sample045/img045-00051.png,15,35
29,English/Img/GoodImg/Bmp/Sample030/img030-00223.png,49,62
28,English/Img/GoodImg/Bmp/Sample029/img029-00312.png,55,62
59,English/Img/GoodImg/Bmp/Sample060/img060-00007.png,15,21
29,English/Img/GoodImg/Bmp/Sample030/img030-00294.png,60,76
31,English/Img/GoodImg/Bmp/Sample032/img032-00036.png,65,76
24,English/Img/GoodImg/Bmp/Sample025/img025-00328.png,32,40
53,English/Img/GoodImg/Bmp/Sample054/img054-00104.png,33,64
27,English/Img/GoodImg/Bmp/Sample028/img028-00336.png,129,180
13,English/Img/GoodImg/Bmp/Sample014/img014-00131.png,28,47
25,English/Img/GoodImg/Bmp/Sample026/img026-00085.png,50,90
24,English/Img/GoodImg/Bmp/Sample025/img025-00317.png,24,24
45,English/Img/GoodImg/Bmp/Sample046/img046-00001.png,40,155
27,English/Img/GoodImg/Bmp/Sample028/img028-00166.png,27,38
10,English/Img/GoodImg/Bmp/Sample011/img011-00297.png,84,130
61,English/Img/GoodImg/Bmp/Sample062/img062-00023.png,79,91
60,English/Img/GoodImg/Bmp/Sample061/img061-00034.png,57,64
28,English/Img/GoodImg/Bmp/Sample029/img029-00182.png,51,110
24,English/Img/GoodImg/Bmp/Sample025/img025-00351.png,62,74
18,English/Img/GoodImg/Bmp/Sample019/img019-00018.png,51,139
21,English/Img/GoodImg/Bmp/Sample022/img022-00114.png,38,76
10,English/Img/GoodImg/Bmp/Sample011/img011-00062.png,45,73
23,English/Img/GoodImg/Bmp/Sample024/img024-00350.png,21,23
2,English/Img/GoodImg/Bmp/Sample003/img003-00040.png,49,99
21,English/Img/GoodImg/Bmp/Sample022/img022-00172.png,62,77
16,English/Img/GoodImg/Bmp/Sample017/img017-00140.png,35,48
25,English/Img/GoodImg/Bmp/Sample026/img026-00150.png,56,124
19,English/Img/GoodImg/Bmp/Sample020/img020-00022.png,61,70
36,English/Img/GoodImg/Bmp/Sample037/img037-00016.png,170,202
25,English/Img/GoodImg/Bmp/Sample026/img026-00114.png,21,33
28,English/Img/GoodImg/Bmp/Sample029/img029-00229.png,90,158
50,English/Img/GoodImg/Bmp/Sample051/img051-00053.png,38,33
27,English/Img/GoodImg/Bmp/Sample028/img028-00128.png,16,25
10,English/Img/GoodImg/Bmp/Sample011/img011-00456.png,24,42
13,English/Img/GoodImg/Bmp/Sample014/img014-00127.png,28,40
52,English/Img/GoodImg/Bmp/Sample053/img053-00030.png,41,72
9,English/Img/GoodImg/Bmp/Sample010/img010-00003.png,128,176
30,English/Img/GoodImg/Bmp/Sample031/img031-00053.png,46,81
38,English/Img/GoodImg/Bmp/Sample039/img039-00062.png,56,87
55,English/Img/GoodImg/Bmp/Sample056/img056-00021.png,60,111
42,English/Img/GoodImg/Bmp/Sample043/img043-00011.png,50,68
14,English/Img/GoodImg/Bmp/Sample015/img015-00387.png,17,25
44,English/Img/GoodImg/Bmp/Sample045/img045-00064.png,16,32
0,English/Img/GoodImg/Bmp/Sample001/img001-00031.png,35,63
10,English/Img/GoodImg/Bmp/Sample011/img011-00515.png,32,35
21,English/Img/GoodImg/Bmp/Sample022/img022-00128.png,37,79
49,English/Img/GoodImg/Bmp/Sample050/img050-00018.png,41,43
3,English/Img/GoodImg/Bmp/Sample004/img004-00032.png,66,96
50,English/Img/GoodImg/Bmp/Sample051/img051-00054.png,37,40
23,English/Img/GoodImg/Bmp/Sample024/img024-00353.png,61,89
50,English/Img/GoodImg/Bmp/Sample051/img051-00073.png,28,28
23,English/Img/GoodImg/Bmp/Sample024/img024-00309.png,23,27
28,English/Img/GoodImg/Bmp/Sample029/img029-00161.png,18,24
9,English/Img/GoodImg/Bmp/Sample010/img010-00023.png,96,115
24,English/Img/GoodImg/Bmp/Sample025/img025-00180.png,58,91
33,English/Img/GoodImg/Bmp/Sample034/img034-00071.png,271,394
46,English/Img/GoodImg/Bmp/Sample047/img047-00032.png,83,92
38,English/Img/GoodImg/Bmp/Sample039/img039-00040.png,13,17
54,English/Img/GoodImg/Bmp/Sample055/img055-00073.png,14,24
49,English/Img/GoodImg/Bmp/Sample050/img050-00120.png,62,122
40,English/Img/GoodImg/Bmp/Sample041/img041-00076.png,20,19
17,English/Img/GoodImg/Bmp/Sample018/img018-00082.png,68,85
27,English/Img/GoodImg/Bmp/Sample028/img028-00079.png,46,72
29,English/Img/GoodImg/Bmp/Sample030/img030-00309.png,29,48
34,English/Img/GoodImg/Bmp/Sample035/img035-00066.png,63,83
1,English/Img/GoodImg/Bmp/Sample002/img002-00037.png,36,96
29,English/Img/GoodImg/Bmp/Sample030/img030-00271.png,36,46
32,English/Img/GoodImg/Bmp/Sample033/img033-00063.png,41,41
14,English/Img/GoodImg/Bmp/Sample015/img015-00247.png,130,178
25,English/Img/GoodImg/Bmp/Sample026/img026-00078.png,45,108
27,English/Img/GoodImg/Bmp/Sample028/img028-00067.png,72,78
53,English/Img/GoodImg/Bmp/Sample054/img054-00094.png,21,45
17,English/Img/GoodImg/Bmp/Sample018/img018-00133.png,21,44
58,English/Img/GoodImg/Bmp/Sample059/img059-00019.png,22,23
30,English/Img/GoodImg/Bmp/Sample031/img031-00061.png,24,30
53,English/Img/GoodImg/Bmp/Sample054/img054-00006.png,73,89
10,English/Img/GoodImg/Bmp/Sample011/img011-00478.png,144,182
21,English/Img/GoodImg/Bmp/Sample022/img022-00131.png,13,30
27,English/Img/GoodImg/Bmp/Sample028/img028-00267.png,44,70
48,English/Img/GoodImg/Bmp/Sample049/img049-00035.png,84,66
11,English/Img/GoodImg/Bmp/Sample012/img012-00005.png,34,52
56,English/Img/GoodImg/Bmp/Sample057/img057-00041.png,63,79
18,English/Img/GoodImg/Bmp/Sample019/img019-00298.png,12,37
18,English/Img/GoodImg/Bmp/Sample019/img019-00114.png,13,42
59,English/Img/GoodImg/Bmp/Sample060/img060-00022.png,117,109
24,English/Img/GoodImg/Bmp/Sample025/img025-00182.png,112,198
10,English/Img/GoodImg/Bmp/Sample011/img011-00055.png,94,132
24,English/Img/GoodImg/Bmp/Sample025/img025-00334.png,28,33
49,English/Img/GoodImg/Bmp/Sample050/img050-00083.png,26,43
54,English/Img/GoodImg/Bmp/Sample055/img055-00037.png,90,144
27,English/Img/GoodImg/Bmp/Sample028/img028-00033.png,124,92
10,English/Img/GoodImg/Bmp/Sample011/img011-00232.png,64,74
25,English/Img/GoodImg/Bmp/Sample026/img026-00134.png,16,30
21,English/Img/GoodImg/Bmp/Sample022/img022-00136.png,26,29
55,English/Img/GoodImg/Bmp/Sample056/img056-00040.png,79,170
24,English/Img/GoodImg/Bmp/Sample025/img025-00369.png,28,38
0,English/Img/GoodImg/Bmp/Sample001/img001-00064.png,22,30
40,English/Img/GoodImg/Bmp/Sample041/img041-00180.png,102,140
45,English/Img/GoodImg/Bmp/Sample046/img046-00002.png,22,44
6,English/Img/GoodImg/Bmp/Sample007/img007-00049.png,54,74
52,English/Img/GoodImg/Bmp/Sample053/img053-00036.png,60,78
26,English/Img/GoodImg/Bmp/Sample027/img027-00035.png,351,363
29,English/Img/GoodImg/Bmp/Sample030/img030-00138.png,28,48
22,English/Img/GoodImg/Bmp/Sample023/img023-00129.png,53,105
13,English/Img/GoodImg/Bmp/Sample014/img014-00150.png,18,29
14,English/Img/GoodImg/Bmp/Sample015/img015-00342.png,54,67
18,English/Img/GoodImg/Bmp/Sample019/img019-00082.png,52,142
33,English/Img/GoodImg/Bmp/Sample034/img034-00048.png,95,215
32,English/Img/GoodImg/Bmp/Sample033/img033-00021.png,72,71
14,English/Img/GoodImg/Bmp/Sample015/img015-00066.png,49,58
21,English/Img/GoodImg/Bmp/Sample022/img022-00134.png,19,23
23,English/Img/GoodImg/Bmp/Sample024/img024-00266.png,159,303
29,English/Img/GoodImg/Bmp/Sample030/img030-00019.png,234,255
13,English/Img/GoodImg/Bmp/Sample014/img014-00094.png,90,72
0,English/Img/GoodImg/Bmp/Sample001/img001-00003.png,86,122
27,English/Img/GoodImg/Bmp/Sample028/img028-00388.png,47,83
21,English/Img/GoodImg/Bmp/Sample022/img022-00078.png,246,375
10,English/Img/GoodImg/Bmp/Sample011/img011-00541.png,30,49
27,English/Img/GoodImg/Bmp/Sample028/img028-00125.png,34,37
10,English/Img/GoodImg/Bmp/Sample011/img011-00176.png,79,162
10,English/Img/GoodImg/Bmp/Sample011/img011-00050.png,128,129
18,English/Img/GoodImg/Bmp/Sample019/img019-00231.png,62,103
45,English/Img/GoodImg/Bmp/Sample046/img046-00008.png,53,96
27,English/Img/GoodImg/Bmp/Sample028/img028-00385.png,28,41
27,English/Img/GoodImg/Bmp/Sample028/img028-00364.png,29,44
12,English/Img/GoodImg/Bmp/Sample013/img013-00046.png,92,179
29,English/Img/GoodImg/Bmp/Sample030/img030-00289.png,26,36
13,English/Img/GoodImg/Bmp/Sample014/img014-00134.png,65,60
21,English/Img/GoodImg/Bmp/Sample022/img022-00177.png,46,62
32,English/Img/GoodImg/Bmp/Sample033/img033-00049.png,100,76
14,English/Img/GoodImg/Bmp/Sample015/img015-00096.png,26,58
0,English/Img/GoodImg/Bmp/Sample001/img001-00026.png,39,53
10,English/Img/GoodImg/Bmp/Sample011/img011-00532.png,32,61
23,English/Img/GoodImg/Bmp/Sample024/img024-00323.png,35,46
22,English/Img/GoodImg/Bmp/Sample023/img023-00014.png,61,28
18,English/Img/GoodImg/Bmp/Sample019/img019-00214.png,34,58
18,English/Img/GoodImg/Bmp/Sample019/img019-00218.png,66,100
40,English/Img/GoodImg/Bmp/Sample041/img041-00143.png,28,34
9,English/Img/GoodImg/Bmp/Sample010/img010-00029.png,109,147
0,English/Img/GoodImg/Bmp/Sample001/img001-00014.png,65,97
29,English/Img/GoodImg/Bmp/Sample030/img030-00066.png,24,40
44,English/Img/GoodImg/Bmp/Sample045/img045-00107.png,55,134
50,English/Img/GoodImg/Bmp/Sample051/img051-00050.png,11,16
10,English/Img/GoodImg/Bmp/Sample011/img011-00248.png,26,34
9,English/Img/GoodImg/Bmp/Sample010/img010-00021.png,29,62
10,English/Img/GoodImg/Bmp/Sample011/img011-00400.png,21,28
24,English/Img/GoodImg/Bmp/Sample025/img025-00017.png,496,377
55,English/Img/GoodImg/Bmp/Sample056/img056-00016.png,66,29
14,English/Img/GoodImg/Bmp/Sample015/img015-00163.png,77,201
23,English/Img/GoodImg/Bmp/Sample024/img024-00226.png,162,215
40,English/Img/GoodImg/Bmp/Sample041/img041-00045.png,109,116
20,English/Img/GoodImg/Bmp/Sample021/img021-00041.png,29,41
5,English/Img/GoodImg/Bmp/Sample006/img006-00033.png,78,130
32,English/Img/GoodImg/Bmp/Sample033/img033-00024.png,71,112
10,English/Img/GoodImg/Bmp/Sample011/img011-00101.png,73,90
14,English/Img/GoodImg/Bmp/Sample015/img015-00421.png,14,35
40,English/Img/GoodImg/Bmp/Sample041/img041-00209.png,35,37
29,English/Img/GoodImg/Bmp/Sample030/img030-00257.png,21,25
32,English/Img/GoodImg/Bmp/Sample033/img033-00009.png,116,103
12,English/Img/GoodImg/Bmp/Sample013/img013-00181.png,15,27
48,English/Img/GoodImg/Bmp/Sample049/img049-00031.png,81,56
49,English/Img/GoodImg/Bmp/Sample050/img050-00021.png,31,48
8,English/Img/GoodImg/Bmp/Sample009/img009-00018.png,67,101
25,English/Img/GoodImg/Bmp/Sample026/img026-00131.png,24,29
19,English/Img/GoodImg/Bmp/Sample020/img020-00041.png,114,114
16,English/Img/GoodImg/Bmp/Sample017/img017-00068.png,39,47
22,English/Img/GoodImg/Bmp/Sample023/img023-00104.png,66,100
10,English/Img/GoodImg/Bmp/Sample011/img011-00207.png,17,57
54,English/Img/GoodImg/Bmp/Sample055/img055-00113.png,46,64
10,English/Img/GoodImg/Bmp/Sample011/img011-00268.png,15,23
10,English/Img/GoodImg/Bmp/Sample011/img011-00323.png,68,105
54,English/Img/GoodImg/Bmp/Sample055/img055-00021.png,24,41
24,English/Img/GoodImg/Bmp/Sample025/img025-00267.png,13,19
16,English/Img/GoodImg/Bmp/Sample017/img017-00120.png,31,72
40,English/Img/GoodImg/Bmp/Sample041/img041-00025.png,50,36
1,English/Img/GoodImg/Bmp/Sample002/img002-00073.png,24,45
24,English/Img/GoodImg/Bmp/Sample025/img025-00376.png,31,42
24,English/Img/GoodImg/Bmp/Sample025/img025-00274.png,43,59
27,English/Img/GoodImg/Bmp/Sample028/img028-00268.png,46,68
27,English/Img/GoodImg/Bmp/Sample028/img028-00111.png,136,151
30,English/Img/GoodImg/Bmp/Sample031/img031-00033.png,31,48
18,English/Img/GoodImg/Bmp/Sample019/img019-00101.png,11,34
27,English/Img/GoodImg/Bmp/Sample028/img028-00349.png,88,102
40,English/Img/GoodImg/Bmp/Sample041/img041-00195.png,52,72
30,English/Img/GoodImg/Bmp/Sample031/img031-00062.png,22,35
49,English/Img/GoodImg/Bmp/Sample050/img050-00112.png,53,65
23,English/Img/GoodImg/Bmp/Sample024/img024-00250.png,183,151
28,English/Img/GoodImg/Bmp/Sample029/img029-00267.png,58,76
61,English/Img/GoodImg/Bmp/Sample062/img062-00002.png,239,205
12,English/Img/GoodImg/Bmp/Sample013/img013-00004.png,45,45
11,English/Img/GoodImg/Bmp/Sample012/img012-00095.png,33,65
28,English/Img/GoodImg/Bmp/Sample029/img029-00050.png,24,22
21,English/Img/GoodImg/Bmp/Sample022/img022-00104.png,72,102
61,English/Img/GoodImg/Bmp/Sample062/img062-00022.png,76,84
27,English/Img/GoodImg/Bmp/Sample028/img028-00057.png,36,42
31,English/Img/GoodImg/Bmp/Sample032/img032-00014.png,47,72
27,English/Img/GoodImg/Bmp/Sample028/img028-00060.png,57,57
14,English/Img/GoodImg/Bmp/Sample015/img015-00057.png,34,60
40,English/Img/GoodImg/Bmp/Sample041/img041-00122.png,13,16
21,English/Img/GoodImg/Bmp/Sample022/img022-00185.png,21,26
14,English/Img/GoodImg/Bmp/Sample015/img015-00371.png,79,93
45,English/Img/GoodImg/Bmp/Sample046/img046-00003.png,21,64
10,English/Img/GoodImg/Bmp/Sample011/img011-00089.png,37,40
18,English/Img/GoodImg/Bmp/Sample019/img019-00213.png,30,60
28,English/Img/GoodImg/Bmp/Sample029/img029-00046.png,58,49
25,English/Img/GoodImg/Bmp/Sample026/img026-00093.png,75,92
23,English/Img/GoodImg/Bmp/Sample024/img024-00061.png,40,45
24,English/Img/GoodImg/Bmp/Sample025/img025-00230.png,202,377
15,English/Img/GoodImg/Bmp/Sample016/img016-00030.png,29,46
28,English/Img/GoodImg/Bmp/Sample029/img029-00150.png,64,70
10,English/Img/GoodImg/Bmp/Sample011/img011-00266.png,19,24
25,English/Img/GoodImg/Bmp/Sample026/img026-00039.png,94,140
44,English/Img/GoodImg/Bmp/Sample045/img045-00093.png,11,49
2,English/Img/GoodImg/Bmp/Sample003/img003-00053.png,54,86
15,English/Img/GoodImg/Bmp/Sample016/img016-00029.png,18,34
12,English/Img/GoodImg/Bmp/Sample013/img013-00154.png,108,280
13,English/Img/GoodImg/Bmp/Sample014/img014-00099.png,53,86
54,English/Img/GoodImg/Bmp/Sample055/img055-00066.png,9,16
43,English/Img/GoodImg/Bmp/Sample044/img044-00036.png,56,89
24,English/Img/GoodImg/Bmp/Sample025/img025-00357.png,18,35
15,English/Img/GoodImg/Bmp/Sample016/img016-00020.png,10,22
61,English/Img/GoodImg/Bmp/Sample062/img062-00035.png,38,57
43,English/Img/GoodImg/Bmp/Sample044/img044-00025.png,100,195
50,English/Img/GoodImg/Bmp/Sample051/img051-00111.png,82,72
13,English/Img/GoodImg/Bmp/Sample014/img014-00109.png,179,141
24,English/Img/GoodImg/Bmp/Sample025/img025-00336.png,31,36
49,English/Img/GoodImg/Bmp/Sample050/img050-00085.png,28,40
20,English/Img/GoodImg/Bmp/Sample021/img021-00086.png,25,31
10,English/Img/GoodImg/Bmp/Sample011/img011-00523.png,20,31
6,English/Img/GoodImg/Bmp/Sample007/img007-00031.png,18,34
23,English/Img/GoodImg/Bmp/Sample024/img024-00175.png,31,51
40,English/Img/GoodImg/Bmp/Sample041/img041-00226.png,44,55
29,English/Img/GoodImg/Bmp/Sample030/img030-00109.png,41,114
42,English/Img/GoodImg/Bmp/Sample043/img043-00003.png,95,135
23,English/Img/GoodImg/Bmp/Sample024/img024-00042.png,31,54
23,English/Img/GoodImg/Bmp/Sample024/img024-00267.png,170,321
23,English/Img/GoodImg/Bmp/Sample024/img024-00215.png,81,122
49,English/Img/GoodImg/Bmp/Sample050/img050-00060.png,24,29
2,English/Img/GoodImg/Bmp/Sample003/img003-00044.png,49,93
